iso3,country,indicator_id,value,value_low,value_high,year,confidence_tier,source,note
MWI,Malawi,u5mr,38.0,38.0,38.0,2023,A,UN IGME,
MWI,Malawi,water,70.0,70.0,70.0,2023,A,WHO/UNICEF JMP,
MWI,Malawi,y_unemp,8.0,7.6,8.4,2023,B,ILOSTAT,
MWI,Malawi,youth_lit,90.0,90.0,90.0,2023,A,UNESCO UIS,
MYS,Malaysia,adol_fert,10.0,10.0,10.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
MYS,Malaysia,child_labour,2.0,1.8,2.2,2023,B,ILO/UNICEF,
MYS,Malaysia,child_marriage,10.0,10.0,10.0,2023,A,UNICEF; DHS/MICS,
MYS,Malaysia,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
MYS,Malaysia,hlo,474.05,459.83,488.27,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
MYS,Malaysia,homicide,2.0,2.0,2.0,2023,A,UNODC,
MYS,Malaysia,internet,98.0,98.0,98.0,2023,A,ITU / World Bank,
MYS,Malaysia,ladder,6.01,4.81,7.21,2023,C,Gallup World Poll via World Happiness Report,
MYS,Malaysia,lsec_comp,84.0,84.0,84.0,2023,A,UNESCO UIS,
MYS,Malaysia,mobile_bb,130.0,117.0,143.0,2023,B,ITU,
MYS,Malaysia,neet,12.0,11.4,12.6,2023,B,ILOSTAT / national LFS (PLFS for India),
MYS,Malaysia,neet_gap,7.0,6.65,7.35,2023,B,Derived from ILOSTAT / national LFS,
MYS,Malaysia,stunting,20.9,19.65,22.15,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
MYS,Malaysia,suicide,5.8,5.8,5.8,2023,A,WHO Global Health Estimates; NCRB for India,
MYS,Malaysia,u5mr,8.4,8.4,8.4,2023,A,UN IGME,
MYS,Malaysia,water,97.0,97.0,97.0,2023,A,WHO/UNICEF JMP,
MYS,Malaysia,y_unemp,12.0,11.4,12.6,2023,B,ILOSTAT,
MYS,Malaysia,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
MLI,Mali,adol_fert,150.0,150.0,150.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
MLI,Mali,child_labour,26.0,23.4,28.6,2023,B,ILO/UNICEF,
MLI,Mali,child_marriage,54.0,54.0,54.0,2023,A,UNICEF; DHS/MICS,
MLI,Mali,electricity,53.0,53.0,53.0,2023,A,World Bank / IEA,
MLI,Mali,hlo,297.34,279.5,315.18,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
MLI,Mali,homicide,10.0,10.0,10.0,2023,A,UNODC,
MLI,Mali,internet,34.0,34.0,34.0,2023,A,ITU / World Bank,
MLI,Mali,ladder,4.5,3.6,5.4,2023,C,Gallup World Poll via World Happiness Report,
MLI,Mali,lsec_comp,35.0,35.0,35.0,2023,A,UNESCO UIS,
MLI,Mali,mobile_bb,35.0,31.5,38.5,2023,B,ITU,
MLI,Mali,neet,35.0,33.25,36.75,2023,B,ILOSTAT / national LFS (PLFS for India),
MLI,Mali,neet_gap,20.0,19.0,21.0,2023,B,Derived from ILOSTAT / national LFS,
MLI,Mali,stunting,26.0,24.44,27.56,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
MLI,Mali,suicide,8.0,8.0,8.0,2023,A,WHO Global Health Estimates; NCRB for India,
MLI,Mali,u5mr,91.0,91.0,91.0,2023,A,UN IGME,
MLI,Mali,water,80.0,80.0,80.0,2023,A,WHO/UNICEF JMP,
MLI,Mali,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
MLI,Mali,youth_lit,55.0,55.0,55.0,2023,A,UNESCO UIS,
MEX,Mexico,adol_fert,52.0,52.0,52.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
MEX,Mexico,child_labour,5.0,4.5,5.5,2023,B,ILO/UNICEF,
MEX,Mexico,child_marriage,21.0,21.0,21.0,2023,A,UNICEF; DHS/MICS,
MEX,Mexico,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
MEX,Mexico,hlo,443.36,430.06,456.66,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
MEX,Mexico,homicide,25.0,25.0,25.0,2023,A,UNODC,
MEX,Mexico,internet,82.0,82.0,82.0,2023,A,ITU / World Bank,
MEX,Mexico,ladder,6.68,5.34,8.02,2023,C,Gallup World Poll via World Happiness Report,
MEX,Mexico,lsec_comp,72.0,72.0,72.0,2023,A,UNESCO UIS,
MEX,Mexico,mobile_bb,80.0,72.0,88.0,2023,B,ITU,
MEX,Mexico,neet,21.0,19.95,22.05,2023,B,ILOSTAT / national LFS (PLFS for India),
MEX,Mexico,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
MEX,Mexico,stunting,12.0,11.28,12.72,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
MEX,Mexico,suicide,6.2,6.2,6.2,2023,A,WHO Global Health Estimates; NCRB for India,
MEX,Mexico,u5mr,12.6,12.6,12.6,2023,A,UN IGME,
MEX,Mexico,water,99.0,99.0,99.0,2023,A,WHO/UNICEF JMP,
MEX,Mexico,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
MEX,Mexico,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
MNG,Mongolia,adol_fert,25.0,25.0,25.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
MNG,Mongolia,child_labour,20.0,18.0,22.0,2023,B,ILO/UNICEF,
MNG,Mongolia,child_marriage,12.0,12.0,12.0,2023,A,UNICEF; DHS/MICS,
MNG,Mongolia,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
MNG,Mongolia,hlo,438.28,425.13,451.43,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
MNG,Mongolia,homicide,7.0,7.0,7.0,2023,A,UNODC,
MNG,Mongolia,internet,84.0,84.0,84.0,2023,A,ITU / World Bank,
MNG,Mongolia,ladder,5.7,4.56,6.84,2023,C,Gallup World Poll via World Happiness Report,
MNG,Mongolia,lsec_comp,90.0,90.0,90.0,2023,A,UNESCO UIS,
MNG,Mongolia,mobile_bb,110.0,99.0,121.0,2023,B,ITU,
MNG,Mongolia,neet,18.0,17.1,18.9,2023,B,ILOSTAT / national LFS (PLFS for India),
MNG,Mongolia,neet_gap,10.0,9.5,10.5,2023,B,Derived from ILOSTAT / national LFS,
MNG,Mongolia,stunting,7.0,6.58,7.42,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
MNG,Mongolia,suicide,13.0,13.0,13.0,2023,A,WHO Global Health Estimates; NCRB for India,
MNG,Mongolia,u5mr,15.0,15.0,15.0,2023,A,UN IGME,
MNG,Mongolia,water,86.0,86.0,86.0,2023,A,WHO/UNICEF JMP,
MNG,Mongolia,y_unemp,8.0,7.6,8.4,2023,B,ILOSTAT,
MNG,Mongolia,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
MAR,Morocco,adol_fert,20.0,20.0,20.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
MAR,Morocco,child_labour,5.0,4.5,5.5,2023,B,ILO/UNICEF,
MAR,Morocco,child_marriage,14.0,14.0,14.0,2023,A,UNICEF; DHS/MICS,
MAR,Morocco,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
MAR,Morocco,hlo,380.75,369.33,392.17,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
MAR,Morocco,homicide,1.5,1.5,1.5,2023,A,UNODC,
MAR,Morocco,internet,88.0,88.0,88.0,2023,A,ITU / World Bank,
MAR,Morocco,ladder,4.9,3.92,5.88,2023,C,Gallup World Poll via World Happiness Report,
MAR,Morocco,lsec_comp,65.0,65.0,65.0,2023,A,UNESCO UIS,
MAR,Morocco,mobile_bb,90.0,81.0,99.0,2023,B,ITU,
MAR,Morocco,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
MAR,Morocco,neet_gap,25.0,23.75,26.25,2023,B,Derived from ILOSTAT / national LFS,
MAR,Morocco,stunting,15.0,14.1,15.9,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
MAR,Morocco,suicide,3.0,3.0,3.0,2023,A,WHO Global Health Estimates; NCRB for India,
MAR,Morocco,u5mr,17.0,17.0,17.0,2023,A,UN IGME,
MAR,Morocco,water,90.0,90.0,90.0,2023,A,WHO/UNICEF JMP,
MAR,Morocco,y_unemp,22.0,20.9,23.1,2023,B,ILOSTAT,
MAR,Morocco,youth_lit,98.0,98.0,98.0,2023,A,UNESCO UIS,
MOZ,Mozambique,adol_fert,145.0,145.0,145.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
MOZ,Mozambique,child_labour,22.0,19.8,24.2,2023,B,ILO/UNICEF,
MOZ,Mozambique,child_marriage,53.0,53.0,53.0,2023,A,UNICEF; DHS/MICS,
MOZ,Mozambique,electricity,32.0,32.0,32.0,2023,A,World Bank / IEA,
MOZ,Mozambique,hlo,322.74,313.06,332.42,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
MOZ,Mozambique,homicide,6.0,6.0,6.0,2023,A,UNODC,
MOZ,Mozambique,internet,20.0,20.0,20.0,2023,A,ITU / World Bank,
MOZ,Mozambique,ladder,4.2,3.36,5.04,2023,C,Gallup World Poll via World Happiness Report,
MOZ,Mozambique,lsec_comp,40.0,40.0,40.0,2023,A,UNESCO UIS,
MOZ,Mozambique,mobile_bb,25.0,22.5,27.5,2023,B,ITU,
MOZ,Mozambique,neet,30.0,28.5,31.5,2023,B,ILOSTAT / national LFS (PLFS for India),
MOZ,Mozambique,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
MOZ,Mozambique,stunting,38.0,35.72,40.28,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
MOZ,Mozambique,suicide,10.0,10.0,10.0,2023,A,WHO Global Health Estimates; NCRB for India,
MOZ,Mozambique,u5mr,70.0,70.0,70.0,2023,A,UN IGME,
MOZ,Mozambique,water,63.0,63.0,63.0,2023,A,WHO/UNICEF JMP,
MOZ,Mozambique,y_unemp,4.0,3.8,4.2,2023,B,ILOSTAT,
MOZ,Mozambique,youth_lit,80.0,80.0,80.0,2023,A,UNESCO UIS,
MMR,Myanmar,adol_fert,32.0,32.0,32.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
MMR,Myanmar,child_labour,11.0,9.9,12.1,2023,B,ILO/UNICEF,
MMR,Myanmar,child_marriage,16.0,16.0,16.0,2023,A,UNICEF; DHS/MICS,
MMR,Myanmar,electricity,73.0,73.0,73.0,2023,A,World Bank / IEA,
MMR,Myanmar,hlo,350.31,329.29,371.33,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
MMR,Myanmar,homicide,4.0,4.0,4.0,2023,A,UNODC,
MMR,Myanmar,internet,44.0,44.0,44.0,2023,A,ITU / World Bank,
MMR,Myanmar,ladder,4.37,3.5,5.24,2023,C,Gallup World Poll via World Happiness Report,
MMR,Myanmar,lsec_comp,55.0,55.0,55.0,2023,A,UNESCO UIS,
MMR,Myanmar,mobile_bb,40.0,36.0,44.0,2023,B,ITU,
MMR,Myanmar,neet,20.0,19.0,21.0,2023,B,ILOSTAT / national LFS (PLFS for India),
MMR,Myanmar,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
MMR,Myanmar,stunting,25.2,23.69,26.71,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
MMR,Myanmar,suicide,7.0,7.0,7.0,2023,A,WHO Global Health Estimates; NCRB for India,
MMR,Myanmar,u5mr,41.0,41.0,41.0,2023,A,UN IGME,
MMR,Myanmar,water,84.0,84.0,84.0,2023,A,WHO/UNICEF JMP,
MMR,Myanmar,y_unemp,3.0,2.85,3.15,2023,B,ILOSTAT,
MMR,Myanmar,youth_lit,88.0,88.0,88.0,2023,A,UNESCO UIS,
NAM,Namibia,adol_fert,60.0,60.0,60.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NAM,Namibia,child_labour,7.0,6.3,7.7,2023,B,ILO/UNICEF,
NAM,Namibia,child_marriage,7.0,7.0,7.0,2023,A,UNICEF; DHS/MICS,
NAM,Namibia,electricity,56.0,56.0,56.0,2023,A,World Bank / IEA,
NAM,Namibia,hlo,325.14,315.39,334.89,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
NAM,Namibia,homicide,10.0,10.0,10.0,2023,A,UNODC,
NAM,Namibia,internet,62.0,62.0,62.0,2023,A,ITU / World Bank,
NAM,Namibia,ladder,4.6,3.68,5.52,2023,C,Gallup World Poll via World Happiness Report,
NAM,Namibia,lsec_comp,65.0,65.0,65.0,2023,A,UNESCO UIS,
NAM,Namibia,mobile_bb,70.0,63.0,77.0,2023,B,ITU,
NAM,Namibia,neet,32.0,30.4,33.6,2023,B,ILOSTAT / national LFS (PLFS for India),
NAM,Namibia,neet_gap,10.0,9.5,10.5,2023,B,Derived from ILOSTAT / national LFS,
NAM,Namibia,stunting,18.0,16.92,19.08,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NAM,Namibia,suicide,15.0,15.0,15.0,2023,A,WHO Global Health Estimates; NCRB for India,
NAM,Namibia,u5mr,39.0,39.0,39.0,2023,A,UN IGME,
NAM,Namibia,water,85.0,85.0,85.0,2023,A,WHO/UNICEF JMP,
NAM,Namibia,y_unemp,35.0,33.25,36.75,2023,B,ILOSTAT,
NAM,Namibia,youth_lit,96.0,96.0,96.0,2023,A,UNESCO UIS,
NPL,Nepal,adol_fert,63.0,63.0,63.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NPL,Nepal,child_labour,37.0,33.3,40.7,2023,B,ILO/UNICEF,
NPL,Nepal,child_marriage,33.0,33.0,33.0,2023,A,UNICEF; DHS/MICS,
NPL,Nepal,electricity,95.0,95.0,95.0,2023,A,World Bank / IEA,
NPL,Nepal,hlo,391.74,368.24,415.24,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
NPL,Nepal,homicide,2.2,2.2,2.2,2023,A,UNODC,
NPL,Nepal,internet,55.0,55.0,55.0,2023,A,ITU / World Bank,
NPL,Nepal,ladder,5.31,4.25,6.37,2023,C,Gallup World Poll via World Happiness Report,
NPL,Nepal,lsec_comp,70.0,70.0,70.0,2023,A,UNESCO UIS,
NPL,Nepal,mobile_bb,60.0,54.0,66.0,2023,B,ITU,
NPL,Nepal,neet,33.0,31.35,34.65,2023,B,ILOSTAT / national LFS (PLFS for India),
NPL,Nepal,neet_gap,25.0,23.75,26.25,2023,B,Derived from ILOSTAT / national LFS,
NPL,Nepal,stunting,25.0,23.5,26.5,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NPL,Nepal,suicide,9.0,9.0,9.0,2023,A,WHO Global Health Estimates; NCRB for India,
NPL,Nepal,u5mr,26.0,26.0,26.0,2023,A,UN IGME,
NPL,Nepal,water,95.0,95.0,95.0,2023,A,WHO/UNICEF JMP,
NPL,Nepal,y_unemp,4.0,3.8,4.2,2023,B,ILOSTAT,
NPL,Nepal,youth_lit,93.0,93.0,93.0,2023,A,UNESCO UIS,
NLD,Netherlands,adol_fert,2.5,2.5,2.5,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NLD,Netherlands,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
NLD,Netherlands,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
NLD,Netherlands,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
NLD,Netherlands,hlo,530.27,514.36,546.18,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
NLD,Netherlands,homicide,0.6,0.6,0.6,2023,A,UNODC,
NLD,Netherlands,internet,99.0,99.0,99.0,2023,A,ITU / World Bank,
NLD,Netherlands,ladder,7.32,5.86,8.78,2023,C,Gallup World Poll via World Happiness Report,
NLD,Netherlands,lsec_comp,98.0,98.0,98.0,2023,A,UNESCO UIS,
NLD,Netherlands,mobile_bb,130.0,117.0,143.0,2023,B,ITU,
NLD,Netherlands,neet,4.5,4.27,4.73,2023,B,ILOSTAT / national LFS (PLFS for India),
NLD,Netherlands,neet_gap,0.3,0.28,0.32,2023,B,Derived from ILOSTAT / national LFS,
NLD,Netherlands,stunting,1.6,1.5,1.7,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NLD,Netherlands,suicide,10.2,10.2,10.2,2023,A,WHO Global Health Estimates; NCRB for India,
NLD,Netherlands,u5mr,3.9,3.9,3.9,2023,A,UN IGME,
NLD,Netherlands,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
NLD,Netherlands,y_unemp,9.0,8.55,9.45,2023,B,ILOSTAT,
NLD,Netherlands,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
NZL,New Zealand,adol_fert,11.0,11.0,11.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NZL,New Zealand,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
NZL,New Zealand,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
NZL,New Zealand,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
NZL,New Zealand,hlo,492.69,477.91,507.47,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
NZL,New Zealand,homicide,1.3,1.3,1.3,2023,A,UNODC,
NZL,New Zealand,internet,96.0,96.0,96.0,2023,A,ITU / World Bank,
NZL,New Zealand,ladder,7.02,5.62,8.42,2023,C,Gallup World Poll via World Happiness Report,
NZL,New Zealand,lsec_comp,94.0,94.0,94.0,2023,A,UNESCO UIS,
NZL,New Zealand,mobile_bb,110.0,99.0,121.0,2023,B,ITU,
NZL,New Zealand,neet,11.0,10.45,11.55,2023,B,ILOSTAT / national LFS (PLFS for India),
NZL,New Zealand,neet_gap,2.0,1.9,2.1,2023,B,Derived from ILOSTAT / national LFS,
NZL,New Zealand,stunting,2.0,1.88,2.12,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NZL,New Zealand,suicide,11.0,11.0,11.0,2023,A,WHO Global Health Estimates; NCRB for India,
NZL,New Zealand,u5mr,4.4,4.4,4.4,2023,A,UN IGME,
NZL,New Zealand,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
NZL,New Zealand,y_unemp,12.0,11.4,12.6,2023,B,ILOSTAT,
NZL,New Zealand,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
NIC,Nicaragua,adol_fert,85.0,85.0,85.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NIC,Nicaragua,child_labour,14.0,12.6,15.4,2023,B,ILO/UNICEF,
NIC,Nicaragua,child_marriage,35.0,35.0,35.0,2023,A,UNICEF; DHS/MICS,
NIC,Nicaragua,electricity,90.0,90.0,90.0,2023,A,World Bank / IEA,
NIC,Nicaragua,hlo,365.66,354.69,376.63,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
NIC,Nicaragua,homicide,7.0,7.0,7.0,2023,A,UNODC,
NIC,Nicaragua,internet,60.0,60.0,60.0,2023,A,ITU / World Bank,
NIC,Nicaragua,ladder,5.9,4.72,7.08,2023,C,Gallup World Poll via World Happiness Report,
NIC,Nicaragua,lsec_comp,55.0,55.0,55.0,2023,A,UNESCO UIS,
NIC,Nicaragua,mobile_bb,40.0,36.0,44.0,2023,B,ITU,
NIC,Nicaragua,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
NIC,Nicaragua,neet_gap,20.0,19.0,21.0,2023,B,Derived from ILOSTAT / national LFS,
NIC,Nicaragua,stunting,15.0,14.1,15.9,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NIC,Nicaragua,suicide,4.0,4.0,4.0,2023,A,WHO Global Health Estimates; NCRB for India,
NIC,Nicaragua,u5mr,14.0,14.0,14.0,2023,A,UN IGME,
NIC,Nicaragua,water,84.0,84.0,84.0,2023,A,WHO/UNICEF JMP,
NIC,Nicaragua,y_unemp,10.0,9.5,10.5,2023,B,ILOSTAT,
NIC,Nicaragua,youth_lit,96.0,96.0,96.0,2023,A,UNESCO UIS,
NER,Niger,adol_fert,170.0,170.0,170.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NER,Niger,child_labour,31.0,27.9,34.1,2023,B,ILO/UNICEF,
NER,Niger,child_marriage,76.0,76.0,76.0,2023,A,UNICEF; DHS/MICS,
NER,Niger,electricity,19.0,19.0,19.0,2023,A,World Bank / IEA,
NER,Niger,hlo,284.21,267.16,301.27,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
NER,Niger,homicide,3.0,3.0,3.0,2023,A,UNODC,
NER,Niger,internet,22.0,22.0,22.0,2023,A,ITU / World Bank,
NER,Niger,ladder,4.5,3.6,5.4,2023,C,Gallup World Poll via World Happiness Report,
NER,Niger,lsec_comp,25.0,25.0,25.0,2023,A,UNESCO UIS,
NER,Niger,mobile_bb,20.0,18.0,22.0,2023,B,ITU,
NER,Niger,neet,40.0,38.0,42.0,2023,B,ILOSTAT / national LFS (PLFS for India),
NER,Niger,neet_gap,25.0,23.75,26.25,2023,B,Derived from ILOSTAT / national LFS,
NER,Niger,stunting,45.0,42.3,47.7,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NER,Niger,suicide,7.0,7.0,7.0,2023,A,WHO Global Health Estimates; NCRB for India,
NER,Niger,u5mr,110.0,110.0,110.0,2023,A,UN IGME,
NER,Niger,water,53.0,53.0,53.0,2023,A,WHO/UNICEF JMP,
NER,Niger,y_unemp,3.0,2.85,3.15,2023,B,ILOSTAT,
NER,Niger,youth_lit,45.0,45.0,45.0,2023,A,UNESCO UIS,
NGA,Nigeria,adol_fert,101.0,101.0,101.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NGA,Nigeria,child_labour,31.0,27.9,34.1,2023,B,ILO/UNICEF,
NGA,Nigeria,child_marriage,30.0,30.0,30.0,2023,A,UNICEF; DHS/MICS,
NGA,Nigeria,electricity,60.0,60.0,60.0,2023,A,World Bank / IEA,
NGA,Nigeria,hlo,293.07,275.49,310.66,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
NGA,Nigeria,homicide,21.7,21.7,21.7,2023,A,UNODC,
NGA,Nigeria,internet,45.0,45.0,45.0,2023,A,ITU / World Bank,
NGA,Nigeria,ladder,4.88,3.9,5.86,2023,C,Gallup World Poll via World Happiness Report,
NGA,Nigeria,lsec_comp,50.0,50.0,50.0,2023,A,UNESCO UIS,
NGA,Nigeria,mobile_bb,45.0,40.5,49.5,2023,B,ITU,
NGA,Nigeria,neet,35.0,33.25,36.75,2023,B,ILOSTAT / national LFS (PLFS for India),
NGA,Nigeria,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
NGA,Nigeria,stunting,32.0,30.08,33.92,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NGA,Nigeria,suicide,6.0,6.0,6.0,2023,A,WHO Global Health Estimates; NCRB for India,
NGA,Nigeria,u5mr,107.0,107.0,107.0,2023,A,UN IGME,
NGA,Nigeria,water,78.0,78.0,78.0,2023,A,WHO/UNICEF JMP,
NGA,Nigeria,y_unemp,8.0,7.6,8.4,2023,B,ILOSTAT,
NGA,Nigeria,youth_lit,75.0,75.0,75.0,2023,A,UNESCO UIS,
NOR,Norway,adol_fert,2.3,2.3,2.3,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
NOR,Norway,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
NOR,Norway,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
NOR,Norway,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
NOR,Norway,hlo,530.48,514.57,546.39,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
NOR,Norway,homicide,0.5,0.5,0.5,2023,A,UNODC,
NOR,Norway,internet,99.0,99.0,99.0,2023,A,ITU / World Bank,
NOR,Norway,ladder,7.3,5.84,8.76,2023,C,Gallup World Poll via World Happiness Report,
NOR,Norway,lsec_comp,99.0,99.0,99.0,2023,A,UNESCO UIS,
NOR,Norway,mobile_bb,120.0,108.0,132.0,2023,B,ITU,
NOR,Norway,neet,6.5,6.17,6.83,2023,B,ILOSTAT / national LFS (PLFS for India),
NOR,Norway,neet_gap,0.5,0.47,0.53,2023,B,Derived from ILOSTAT / national LFS,
NOR,Norway,stunting,1.5,1.41,1.59,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
NOR,Norway,suicide,11.8,11.8,11.8,2023,A,WHO Global Health Estimates; NCRB for India,
NOR,Norway,u5mr,2.2,2.2,2.2,2023,A,UN IGME,
NOR,Norway,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
NOR,Norway,y_unemp,11.0,10.45,11.55,2023,B,ILOSTAT,
NOR,Norway,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
PAK,Pakistan,adol_fert,40.0,40.0,40.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
PAK,Pakistan,child_labour,11.0,9.9,12.1,2023,B,ILO/UNICEF,
PAK,Pakistan,child_marriage,18.0,18.0,18.0,2023,A,UNICEF; DHS/MICS,
PAK,Pakistan,electricity,95.0,95.0,95.0,2023,A,World Bank / IEA,
PAK,Pakistan,hlo,344.15,323.5,364.8,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
PAK,Pakistan,homicide,3.9,3.9,3.9,2023,A,UNODC,
PAK,Pakistan,internet,33.0,33.0,33.0,2023,A,ITU / World Bank,
PAK,Pakistan,ladder,4.66,3.73,5.59,2023,C,Gallup World Poll via World Happiness Report,
PAK,Pakistan,lsec_comp,55.0,55.0,55.0,2023,A,UNESCO UIS,
PAK,Pakistan,mobile_bb,50.0,45.0,55.0,2023,B,ITU,
PAK,Pakistan,neet,32.0,30.4,33.6,2023,B,ILOSTAT / national LFS (PLFS for India),
PAK,Pakistan,neet_gap,35.0,33.25,36.75,2023,B,Derived from ILOSTAT / national LFS,
PAK,Pakistan,stunting,37.6,35.34,39.86,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
PAK,Pakistan,suicide,9.8,9.8,9.8,2023,A,WHO Global Health Estimates; NCRB for India,
PAK,Pakistan,u5mr,62.0,62.0,62.0,2023,A,UN IGME,
PAK,Pakistan,water,90.0,90.0,90.0,2023,A,WHO/UNICEF JMP,
PAK,Pakistan,y_unemp,9.0,8.55,9.45,2023,B,ILOSTAT,
PAK,Pakistan,youth_lit,73.0,73.0,73.0,2023,A,UNESCO UIS,
PNG,Papua New Guinea,adol_fert,55.0,55.0,55.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
PNG,Papua New Guinea,child_labour,30.0,27.0,33.0,2023,B,ILO/UNICEF,
PNG,Papua New Guinea,child_marriage,27.0,27.0,27.0,2023,A,UNICEF; DHS/MICS,
PNG,Papua New Guinea,electricity,20.0,20.0,20.0,2023,A,World Bank / IEA,
PNG,Papua New Guinea,hlo,337.6,317.35,357.86,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
